SalesPrice,Sqft,LandSize,Age,Bathrooms,NBHD,GarageSize,NBHD_101,NBHD_102,NBHD_104,NBHD_105
543197,2215,32529,11,3.5,104,360,0,0,1,0
330724,1640,30570,13,3.0,104,704,0,0,1,0
515711,2394,35489,35,3.5,104,704,0,0,1,0
604189,2236,39747,23,3.0,104,484,0,0,1,0
754297,3240,31775,12,3.5,104,484,0,0,1,0
507546,2013,21605,17,3.0,104,484,0,0,1,0
598096,2470,39968,42,3.0,104,360,0,0,1,0
651996,2935,22738,11,2.5,104,360,0,0,1,0
344996,1567,22084,40,2.5,104,484,0,0,1,0
472009,2014,25997,15,2.5,104,484,0,0,1,0
856685,2976,37327,20,3.0,104,704,0,0,1,0
604355,2457,20878,16,2.5,104,704,0,0,1,0
599266,2482,37654,35,2.5,104,484,0,0,1,0
492469,2380,39747,43,3.0,104,484,0,0,1,0
382241,1810,21853,18,3.0,104,704,0,0,1,0
622106,3234,21490,57,3.5,104,484,0,0,1,0
522399,2204,31100,15,3.0,104,360,0,0,1,0
649341,2476,39812,49,3.0,104,360,0,0,1,0
464050,2571,30148,23,2.5,104,360,0,0,1,0
378560,1657,28070,13,2.5,104,484,0,0,1,0
410805,1665,37048,21,3.5,104,360,0,0,1,0
670615,3211,28567,56,3.5,104,484,0,0,1,0
545891,2474,34060,29,3.5,104,360,0,0,1,0
470016,1975,24260,30,3.0,104,484,0,0,1,0
511987,2473,33173,20,2.5,104,360,0,0,1,0
802378,3231,24578,6,3.5,104,360,0,0,1,0
437116,1706,38546,11,2.5,104,360,0,0,1,0
364503,1603,34221,49,2.5,104,484,0,0,1,0
411240,1675,39025,19,3.0,104,484,0,0,1,0
448489,2150,26064,47,3.5,104,484,0,0,1,0
583002,2436,33819,16,3.0,104,484,0,0,1,0
378900,1656,35064,50,3.5,104,360,0,0,1,0
578481,2841,22148,40,2.5,104,484,0,0,1,0
533922,3122,31814,45,3.5,104,360,0,0,1,0
536665,2143,28411,9,3.0,104,360,0,0,1,0
742463,2830,31965,10,3.5,104,484,0,0,1,0
572362,2489,29744,39,3.0,104,484,0,0,1,0
722980,2607,38906,7,3.5,104,360,0,0,1,0
566901,2255,25838,48,3.0,104,484,0,0,1,0
417993,2308,36972,18,3.0,104,484,0,0,1,0
686416,2957,31162,37,3.5,104,360,0,0,1,0
767596,3415,20838,31,3.5,104,360,0,0,1,0
794204,3413,39596,10,3.0,104,360,0,0,1,0
387574,2117,36733,13,3.0,104,704,0,0,1,0
655978,2884,38861,37,3.0,104,484,0,0,1,0
639659,3119,39410,60,3.5,104,484,0,0,1,0
419050,1504,26829,11,3.5,104,484,0,0,1,0
593147,2755,33751,11,2.5,104,484,0,0,1,0
402777,1748,35556,38,3.5,104,484,0,0,1,0
498082,2093,34693,40,2.5,104,704,0,0,1,0
606616,3380,24139,52,2.5,104,360,0,0,1,0
354692,1622,23742,5,2.5,104,484,0,0,1,0
648866,3255,39187,14,3.0,104,484,0,0,1,0
550072,2480,21437,27,3.0,104,360,0,0,1,0
540714,2438,22653,36,2.5,104,484,0,0,1,0
460268,3465,39989,57,3.5,104,484,0,0,1,0
375962,1618,21024,7,3.0,104,360,0,0,1,0
655054,2437,34567,12,3.0,104,484,0,0,1,0
482998,2128,36586,42,3.5,104,360,0,0,1,0
703036,2642,33933,32,3.5,104,360,0,0,1,0
598914,2793,23522,54,3.0,104,704,0,0,1,0
635929,2638,31922,22,3.5,104,704,0,0,1,0
390271,2133,24380,43,2.5,104,484,0,0,1,0
533489,2087,25349,11,3.0,104,484,0,0,1,0
469143,2017,30322,23,2.5,104,704,0,0,1,0
353285,1978,37061,55,3.0,104,704,0,0,1,0
380658,1830,24634,14,2.5,104,360,0,0,1,0
464830,2597,32973,55,3.5,104,360,0,0,1,0
730545,3098,36927,26,2.5,104,704,0,0,1,0
387403,1878,23049,25,3.0,104,704,0,0,1,0
722927,3221,36048,11,2.5,104,484,0,0,1,0
571465,2731,33447,22,3.0,104,484,0,0,1,0
406171,1683,37571,59,3.5,104,484,0,0,1,0
329236,1537,24666,40,2.5,104,360,0,0,1,0
488795,2836,32508,54,3.0,104,360,0,0,1,0
587466,2595,21843,32,3.0,104,484,0,0,1,0
515029,3080,26803,14,2.5,104,484,0,0,1,0
475593,2446,29638,41,3.5,104,704,0,0,1,0
816758,3289,24167,32,3.5,104,484,0,0,1,0
428379,2178,39576,58,2.5,104,704,0,0,1,0
569443,3381,33717,26,3.0,104,704,0,0,1,0
602349,3192,35772,51,2.5,104,360,0,0,1,0
606543,3246,37940,47,2.5,104,704,0,0,1,0
737709,3098,39974,52,2.5,104,484,0,0,1,0
674053,3265,38635,59,3.0,104,484,0,0,1,0
548684,2638,34989,45,2.5,104,360,0,0,1,0
690668,3428,36830,13,2.5,104,360,0,0,1,0
565500,2986,25149,57,2.5,104,484,0,0,1,0
351517,2371,31731,50,3.0,104,360,0,0,1,0
378528,1837,35171,46,3.5,104,484,0,0,1,0
362907,1822,32514,37,2.5,104,484,0,0,1,0
443612,1776,29260,15,3.0,104,704,0,0,1,0
360224,2011,35537,18,3.5,104,484,0,0,1,0
693761,3115,21858,55,3.5,104,484,0,0,1,0
538642,2763,27321,55,3.5,104,704,0,0,1,0
677567,2867,37638,50,2.5,104,704,0,0,1,0
553297,2958,28948,42,2.5,104,704,0,0,1,0
536985,2102,20486,23,3.0,104,704,0,0,1,0
902916,3495,35911,15,2.5,104,484,0,0,1,0
703829,2590,27799,13,3.0,104,704,0,0,1,0
372106,1574,35742,35,3.5,104,484,0,0,1,0
469592,1982,34686,28,3.5,104,360,0,0,1,0
641635,3380,30665,39,2.5,104,484,0,0,1,0
597726,3039,35511,51,3.0,104,360,0,0,1,0
647935,3411,38434,35,3.0,104,484,0,0,1,0
393236,1803,39217,39,3.0,104,484,0,0,1,0
535281,2768,23508,22,3.5,104,360,0,0,1,0
760021,2477,31579,18,3.5,104,360,0,0,1,0
468087,1747,38631,25,3.0,104,484,0,0,1,0
449245,2199,27056,7,3.0,104,704,0,0,1,0
598673,2558,38644,23,2.5,104,484,0,0,1,0
583312,3248,24420,11,2.5,104,360,0,0,1,0
493472,2331,34149,24,3.0,104,484,0,0,1,0
560183,2730,33571,33,2.5,104,484,0,0,1,0
460772,2267,23076,54,3.5,104,360,0,0,1,0
557128,2441,23385,28,2.5,104,360,0,0,1,0
455759,2230,22953,46,2.5,104,360,0,0,1,0
810499,3366,34500,37,3.0,104,484,0,0,1,0
824207,3372,32950,56,2.5,104,704,0,0,1,0
619919,2222,32634,28,3.5,104,360,0,0,1,0
476089,2076,31992,11,2.5,104,704,0,0,1,0
428865,1864,22355,39,2.5,104,484,0,0,1,0
679803,3232,27300,42,3.0,104,484,0,0,1,0
432370,1907,23141,33,3.0,104,360,0,0,1,0
351451,1717,35829,5,2.5,104,360,0,0,1,0
303773,1501,23870,55,3.5,104,704,0,0,1,0
680617,2905,32970,50,3.0,104,484,0,0,1,0
593261,2320,39847,10,3.0,104,704,0,0,1,0
624709,3002,33003,35,3.0,104,484,0,0,1,0
544777,2180,23512,24,3.5,104,360,0,0,1,0
571298,2259,38092,14,3.0,104,360,0,0,1,0
738754,3438,37384,33,3.5,104,484,0,0,1,0
486796,2507,25472,53,2.5,104,704,0,0,1,0
689701,3194,23151,44,3.5,104,484,0,0,1,0
437034,2277,20761,37,3.0,104,484,0,0,1,0
541466,2180,31941,28,3.5,104,360,0,0,1,0
619961,2419,36893,19,2.5,104,484,0,0,1,0
369952,1948,23541,20,2.5,104,704,0,0,1,0
427869,2273,21128,31,3.5,104,484,0,0,1,0
719902,2805,30680,31,3.5,104,704,0,0,1,0
782610,2998,38089,17,2.5,104,484,0,0,1,0
556654,2765,39104,59,3.5,104,360,0,0,1,0
559597,2365,26039,32,3.0,104,484,0,0,1,0
504395,2412,25668,37,3.0,104,360,0,0,1,0
644128,2713,28331,6,2.5,104,360,0,0,1,0
503690,2008,24613,34,3.0,104,484,0,0,1,0
791586,2862,32598,21,3.5,104,704,0,0,1,0
387734,2014,33428,53,3.5,104,484,0,0,1,0
645704,2950,39974,36,3.0,104,360,0,0,1,0
402841,1964,25194,35,3.0,104,360,0,0,1,0
462009,1891,33643,49,3.0,104,484,0,0,1,0
716786,3004,20557,44,3.0,104,360,0,0,1,0
537454,3062,27708,17,2.5,104,360,0,0,1,0
421727,2143,22973,45,3.5,104,704,0,0,1,0
712558,3340,21454,13,3.0,104,360,0,0,1,0
771562,3235,36416,8,3.0,104,484,0,0,1,0
643261,3474,25488,46,3.0,104,360,0,0,1,0
676719,3114,35619,24,3.0,104,360,0,0,1,0
429264,2116,28588,39,3.5,104,484,0,0,1,0
631287,3198,21197,29,3.0,104,484,0,0,1,0
522301,2521,27247,31,3.0,104,704,0,0,1,0
515545,2248,29258,56,3.0,104,484,0,0,1,0
442858,2272,21327,43,2.5,104,360,0,0,1,0
571556,2271,30889,10,3.0,104,360,0,0,1,0
640452,2492,25050,10,3.5,104,704,0,0,1,0
693622,3238,30921,23,3.5,104,484,0,0,1,0
598650,3235,39672,47,2.5,104,704,0,0,1,0
512154,2028,30092,57,3.0,104,484,0,0,1,0
453436,2059,37114,26,3.5,104,484,0,0,1,0
631212,2534,37850,5,3.5,104,360,0,0,1,0
436887,2126,37556,57,3.0,104,704,0,0,1,0
560637,2469,28213,28,3.0,104,484,0,0,1,0
557540,3421,22916,55,3.0,104,360,0,0,1,0
426866,1898,37080,36,3.0,104,704,0,0,1,0
726081,3445,30600,28,2.5,104,360,0,0,1,0
512932,2660,36638,57,3.5,104,704,0,0,1,0
363656,1794,31393,50,2.5,104,704,0,0,1,0
657387,3053,32969,45,3.0,104,704,0,0,1,0
828157,3268,28755,37,3.5,104,360,0,0,1,0
595355,2631,30385,54,3.5,104,484,0,0,1,0
442928,2345,21979,54,3.5,104,704,0,0,1,0
662097,3261,24256,22,3.5,104,484,0,0,1,0
413794,1992,29256,48,2.5,104,360,0,0,1,0
551471,2778,24258,57,3.0,104,704,0,0,1,0
375027,1929,31404,20,2.5,104,484,0,0,1,0
426191,2142,28666,55,3.5,104,360,0,0,1,0
517527,2620,39756,10,3.0,104,704,0,0,1,0
554357,2788,28167,52,3.0,104,704,0,0,1,0
505400,1966,39874,40,3.5,104,360,0,0,1,0
626180,2894,38999,45,2.5,104,704,0,0,1,0
500104,2016,30198,6,3.0,104,704,0,0,1,0
622122,3496,35975,20,3.0,104,360,0,0,1,0
649549,2515,20273,8,3.0,104,360,0,0,1,0
296182,1795,24875,57,2.5,104,704,0,0,1,0
525326,2685,33992,29,3.0,104,484,0,0,1,0
614134,2457,38734,57,3.5,104,704,0,0,1,0
480606,2992,27078,41,2.5,104,360,0,0,1,0
424370,1855,21994,42,3.5,104,360,0,0,1,0
825735,3388,31292,32,3.0,104,484,0,0,1,0
425707,1807,26383,48,3.0,104,704,0,0,1,0
416319,1887,29852,52,3.0,104,484,0,0,1,0
408471,1730,21591,53,2.5,104,360,0,0,1,0
842147,3141,23112,40,2.5,104,360,0,0,1,0
567396,2755,25566,27,2.5,104,484,0,0,1,0
433282,2159,27534,56,3.5,104,704,0,0,1,0
536772,3022,37402,24,3.0,104,704,0,0,1,0
503917,2122,28137,34,3.0,104,704,0,0,1,0
752876,3017,36680,10,3.0,104,484,0,0,1,0
590092,2922,33145,45,3.5,104,484,0,0,1,0
606571,2333,23185,38,3.0,104,704,0,0,1,0
463706,2167,26446,12,3.5,104,704,0,0,1,0
490149,2470,22353,57,3.0,104,484,0,0,1,0
728909,3230,33000,55,3.0,104,360,0,0,1,0
472704,1781,36582,34,3.0,104,704,0,0,1,0
440633,2001,26505,52,3.5,104,360,0,0,1,0
517520,2310,28199,59,2.5,104,484,0,0,1,0
484934,3090,39065,57,3.0,104,360,0,0,1,0
453785,2183,25683,26,2.5,104,360,0,0,1,0
682204,3493,21548,25,2.5,104,704,0,0,1,0
444780,1585,22791,24,3.0,104,484,0,0,1,0
555019,2736,30807,6,2.5,104,360,0,0,1,0
614702,2452,30102,22,3.5,104,360,0,0,1,0
559844,2325,28133,10,3.0,104,704,0,0,1,0
392594,1685,27343,59,3.0,104,704,0,0,1,0
557636,3115,32666,35,2.5,104,484,0,0,1,0
541245,2533,31855,55,3.5,104,704,0,0,1,0
549255,2337,30070,23,3.5,104,360,0,0,1,0
437984,1957,27611,32,3.5,104,704,0,0,1,0
589739,3200,20720,44,2.5,104,360,0,0,1,0
366289,1688,25363,60,2.5,104,484,0,0,1,0
690988,3388,23544,45,3.0,104,484,0,0,1,0
595322,2505,39188,26,3.0,104,484,0,0,1,0
543035,2251,28703,28,3.0,104,704,0,0,1,0
371024,1606,39191,9,3.0,104,704,0,0,1,0
398938,2035,22981,53,3.0,104,484,0,0,1,0
447488,1942,24344,37,3.0,104,704,0,0,1,0
510711,2278,38917,6,3.5,104,484,0,0,1,0
461071,1982,22681,14,3.0,104,360,0,0,1,0
393848,1659,29249,26,3.0,104,360,0,0,1,0
581161,2293,22639,11,3.0,104,484,0,0,1,0
709844,3132,39175,52,3.0,104,484,0,0,1,0
598357,2689,34798,12,3.5,104,484,0,0,1,0
597824,3018,23320,33,3.0,104,704,0,0,1,0
462235,2299,22664,38,2.5,104,484,0,0,1,0
640354,2789,30732,45,2.5,104,360,0,0,1,0
631512,2901,31536,30,3.5,104,704,0,0,1,0
668732,3116,30159,5,2.5,104,360,0,0,1,0
438759,1665,26222,54,3.0,104,704,0,0,1,0
765699,3492,21728,56,3.5,104,484,0,0,1,0
638103,2717,39331,5,2.5,104,704,0,0,1,0
310730,1514,37644,17,2.5,104,360,0,0,1,0
508628,2499,24770,43,3.0,104,484,0,0,1,0
515648,1865,34711,15,3.0,104,484,0,0,1,0
936321,3344,34874,20,2.5,104,360,0,0,1,0
314857,1512,39902,55,3.0,104,704,0,0,1,0
502912,2352,33121,43,3.5,104,484,0,0,1,0
582747,3017,28272,26,2.5,104,704,0,0,1,0
385731,1998,26702,21,3.5,104,704,0,0,1,0
597704,2633,29631,49,3.5,104,704,0,0,1,0
437366,2257,28450,45,3.0,104,704,0,0,1,0
660162,3234,34036,44,3.0,104,704,0,0,1,0
552480,2818,26686,12,3.0,104,484,0,0,1,0
401401,1719,34898,30,3.0,104,360,0,0,1,0
541870,2727,38780,34,3.0,104,484,0,0,1,0
538531,2281,39084,60,3.0,104,360,0,0,1,0
394540,1782,32167,27,3.0,104,484,0,0,1,0
499982,2006,37148,30,2.5,104,704,0,0,1,0
685535,3084,36796,14,3.5,104,484,0,0,1,0
366577,1568,33841,12,3.0,104,484,0,0,1,0
701090,2511,37597,25,3.0,104,484,0,0,1,0
401686,1623,39912,26,3.5,104,484,0,0,1,0
430493,2139,37849,22,3.0,104,484,0,0,1,0
561963,2150,28851,9,3.0,104,484,0,0,1,0
510152,2125,32483,12,2.5,104,704,0,0,1,0
571756,2330,38277,10,3.0,104,484,0,0,1,0
255733,1520,34082,46,2.5,104,484,0,0,1,0
687842,2572,23459,22,3.0,104,704,0,0,1,0
693866,2702,33204,15,3.0,104,360,0,0,1,0
622335,2781,30329,36,3.0,104,704,0,0,1,0
483403,2091,34254,40,3.5,104,360,0,0,1,0
447792,1935,38504,15,3.0,104,484,0,0,1,0
713323,3114,31244,13,3.0,104,704,0,0,1,0
556095,2146,21871,18,3.0,104,704,0,0,1,0
365500,1747,38202,15,3.0,104,484,0,0,1,0
836753,3485,32924,10,3.0,104,484,0,0,1,0
750099,3366,24609,17,3.5,104,484,0,0,1,0
490913,2198,36992,58,3.0,104,704,0,0,1,0
533866,2410,33312,49,3.0,104,704,0,0,1,0
805995,3160,37019,35,3.0,104,704,0,0,1,0
533855,2459,20235,49,3.5,104,484,0,0,1,0
663332,2811,22275,57,3.0,104,484,0,0,1,0
545158,3074,29998,11,2.5,104,484,0,0,1,0
683057,2487,31854,30,3.5,104,360,0,0,1,0
641426,3162,37651,34,3.5,104,484,0,0,1,0
652395,2524,34231,57,3.0,104,704,0,0,1,0
494536,2732,21212,34,2.5,104,360,0,0,1,0
515456,2194,22479,29,3.5,104,704,0,0,1,0
393368,1704,21777,40,2.5,104,360,0,0,1,0
392477,1863,21402,28,2.5,104,704,0,0,1,0
710256,2925,26767,10,3.5,104,704,0,0,1,0
434966,1695,25172,46,3.5,104,360,0,0,1,0
619266,3146,23533,23,2.5,104,484,0,0,1,0
654644,3078,24349,54,3.5,104,704,0,0,1,0
782098,3445,28352,11,3.5,104,704,0,0,1,0
534106,2220,22274,28,2.5,104,704,0,0,1,0
399856,1792,22262,42,3.5,104,704,0,0,1,0
438897,2242,22611,39,2.5,104,360,0,0,1,0
816058,2857,30621,18,3.5,104,704,0,0,1,0
793565,3415,39317,37,3.5,104,704,0,0,1,0
592805,2723,34160,59,2.5,104,484,0,0,1,0
609927,2534,32218,38,3.5,104,360,0,0,1,0
413252,1708,35139,25,3.0,104,704,0,0,1,0
554695,2830,31232,26,3.0,104,704,0,0,1,0
686245,3193,31981,47,3.5,104,704,0,0,1,0
621630,3140,20051,46,3.5,104,484,0,0,1,0
336771,1651,28300,28,2.5,104,360,0,0,1,0
462706,2307,38975,49,2.5,104,360,0,0,1,0
712005,3436,29041,41,2.5,104,704,0,0,1,0
369100,1585,28889,43,2.5,104,704,0,0,1,0
816761,3059,24197,8,3.5,104,484,0,0,1,0
523563,2583,34265,53,3.0,104,484,0,0,1,0
619577,3278,31569,47,2.5,104,360,0,0,1,0
424751,1528,36413,11,3.5,104,484,0,0,1,0
608660,2721,26576,18,3.0,104,360,0,0,1,0
574400,2958,31803,49,2.5,104,704,0,0,1,0
429380,1838,25031,14,3.0,104,484,0,0,1,0
840031,2980,32170,41,3.5,104,360,0,0,1,0
492807,1864,33286,6,2.5,104,484,0,0,1,0
591646,3236,33111,48,3.0,104,360,0,0,1,0
685407,2803,27765,35,3.5,104,704,0,0,1,0
464274,1963,28258,48,3.0,104,704,0,0,1,0
358458,1622,39979,40,2.5,104,360,0,0,1,0
362740,1565,30273,15,3.0,104,704,0,0,1,0
681755,3368,38587,50,3.5,104,360,0,0,1,0
610839,3311,27556,60,2.5,104,484,0,0,1,0
549715,2248,36020,6,2.5,104,704,0,0,1,0
350665,1574,23295,6,3.5,104,360,0,0,1,0
827392,3148,27260,19,2.5,104,484,0,0,1,0
396235,2098,38025,59,3.0,104,484,0,0,1,0
654630,2811,34727,43,3.0,104,484,0,0,1,0
526798,2614,27937,48,3.5,104,360,0,0,1,0
510028,2114,32537,7,3.0,104,704,0,0,1,0
585435,2769,31147,18,2.5,104,704,0,0,1,0
544530,2570,23256,17,2.5,104,704,0,0,1,0
596121,2880,24019,42,2.5,104,704,0,0,1,0
593725,2900,27362,36,3.5,104,704,0,0,1,0
699205,2893,29076,27,3.5,104,360,0,0,1,0
823461,2817,39341,49,3.0,104,484,0,0,1,0
443983,2558,32460,28,2.5,104,360,0,0,1,0
477931,2402,38791,56,3.0,104,704,0,0,1,0
615508,3193,39669,56,3.0,104,360,0,0,1,0
497454,2453,29982,15,3.0,104,360,0,0,1,0
670411,2939,28270,22,3.0,104,484,0,0,1,0
480849,1795,20801,29,3.5,104,360,0,0,1,0
751459,3489,29141,51,3.5,104,704,0,0,1,0
666920,2713,39654,8,3.0,104,484,0,0,1,0
458493,1748,25370,22,3.5,104,704,0,0,1,0
665376,2992,31128,11,2.5,104,704,0,0,1,0
885264,3488,38148,12,2.5,104,360,0,0,1,0
429121,1574,33013,38,3.0,104,704,0,0,1,0
715017,3175,21251,20,3.0,104,360,0,0,1,0
740733,3496,27076,40,3.5,104,484,0,0,1,0
401101,1740,22349,47,3.5,104,360,0,0,1,0
572442,2793,31227,9,3.0,104,704,0,0,1,0
357876,1523,26162,20,3.0,104,484,0,0,1,0
527611,2490,34473,43,3.0,104,484,0,0,1,0
444721,1866,36233,45,3.0,104,484,0,0,1,0
511529,3227,29164,41,3.5,104,360,0,0,1,0
525690,2596,21507,48,2.5,104,704,0,0,1,0
352198,1819,20810,14,3.0,104,484,0,0,1,0
590599,2897,29694,60,3.0,104,484,0,0,1,0
529921,3068,34925,27,3.0,104,484,0,0,1,0
512675,2331,22647,58,3.5,104,704,0,0,1,0
551670,2635,24011,8,3.5,104,360,0,0,1,0
782447,2721,27558,19,2.5,104,360,0,0,1,0
483840,2398,26333,23,2.5,104,704,0,0,1,0
338194,1508,28643,43,3.5,104,484,0,0,1,0
419893,2313,23901,57,2.5,104,484,0,0,1,0
371870,2367,23269,29,3.0,104,484,0,0,1,0
752651,3108,24130,47,3.5,104,484,0,0,1,0
579695,2513,36137,18,3.0,104,360,0,0,1,0
520521,2225,38327,16,3.0,104,704,0,0,1,0
458171,2897,23817,22,2.5,104,704,0,0,1,0
254785,1505,35950,57,2.5,104,704,0,0,1,0
317558,1555,33926,12,3.0,104,360,0,0,1,0
710965,3490,32680,38,3.0,104,360,0,0,1,0
674691,2940,31652,30,3.0,104,360,0,0,1,0
546571,2580,20674,11,3.0,104,704,0,0,1,0
361195,1538,36712,46,2.5,104,704,0,0,1,0
649789,3393,26022,47,2.5,104,484,0,0,1,0
736699,3348,32574,45,3.0,104,484,0,0,1,0
660597,3310,39130,59,3.5,104,484,0,0,1,0
665489,3472,36346,53,3.0,104,704,0,0,1,0
759717,2707,24328,30,3.0,104,360,0,0,1,0
650046,3370,34799,44,3.5,104,360,0,0,1,0
422866,1764,26444,30,3.5,104,484,0,0,1,0
582958,2234,29888,19,3.5,104,704,0,0,1,0
618513,2953,32470,41,3.0,104,360,0,0,1,0
481689,2159,29523,9,3.5,104,360,0,0,1,0
347291,2309,29666,53,3.0,104,360,0,0,1,0
397720,1937,24338,37,2.5,104,484,0,0,1,0
623805,2804,33200,35,3.5,104,360,0,0,1,0
493047,2568,36639,21,2.5,104,360,0,0,1,0
504730,2272,33657,30,3.0,104,704,0,0,1,0
583150,2667,29812,38,2.5,104,704,0,0,1,0
502930,2290,24488,20,3.0,104,484,0,0,1,0
582266,3015,33020,50,3.5,104,360,0,0,1,0
700842,2996,23673,9,2.5,104,360,0,0,1,0
816382,3453,24103,14,3.5,104,704,0,0,1,0
380094,1657,26320,12,3.0,104,704,0,0,1,0
361675,1904,31558,59,3.5,104,484,0,0,1,0
743897,2622,32438,15,3.5,104,484,0,0,1,0
357263,1572,28085,7,3.5,104,484,0,0,1,0
659599,3213,38363,47,3.0,104,704,0,0,1,0
544930,2863,32967,32,2.5,104,484,0,0,1,0
721315,3440,32162,44,2.5,104,484,0,0,1,0
790427,3067,27290,5,3.5,104,484,0,0,1,0
418245,2744,38470,58,2.5,104,360,0,0,1,0
534413,2547,24084,58,3.5,104,360,0,0,1,0
426527,1935,37941,48,3.5,104,484,0,0,1,0
393822,1921,30908,5,2.5,104,704,0,0,1,0
763096,3123,21467,54,3.0,104,360,0,0,1,0
371017,1844,25753,31,3.0,104,484,0,0,1,0
438184,2277,30199,57,3.5,104,484,0,0,1,0
355371,1722,26096,48,3.5,104,360,0,0,1,0
591720,2462,33772,9,3.5,104,484,0,0,1,0
591390,2658,27872,41,3.0,104,704,0,0,1,0
434088,1886,22248,22,3.5,104,704,0,0,1,0
512132,2728,20256,38,3.5,104,484,0,0,1,0
612229,3004,32109,57,3.0,104,704,0,0,1,0
724681,3157,31396,38,3.5,104,360,0,0,1,0
377710,2041,39397,54,3.5,104,704,0,0,1,0
648191,2477,37169,8,2.5,104,704,0,0,1,0
580210,3067,27667,48,3.5,104,704,0,0,1,0
526579,2302,20862,22,3.0,104,360,0,0,1,0
630208,3240,25170,47,2.5,104,360,0,0,1,0
701979,2797,27027,34,3.0,104,484,0,0,1,0
512226,2359,26664,9,2.5,104,484,0,0,1,0
576988,2220,26845,7,3.5,104,360,0,0,1,0
956828,3380,33440,9,3.0,104,484,0,0,1,0
363082,1773,37643,48,2.5,104,360,0,0,1,0
534058,2422,20876,35,3.0,104,704,0,0,1,0
331389,1557,34784,25,3.0,104,360,0,0,1,0
608867,2724,25747,56,3.0,104,704,0,0,1,0
474784,2337,26573,19,3.5,104,484,0,0,1,0
855470,3353,22140,5,2.5,104,360,0,0,1,0
366333,1915,37265,36,2.5,104,484,0,0,1,0
454371,2270,22015,29,3.0,104,360,0,0,1,0
692103,3212,25394,44,3.0,104,484,0,0,1,0
626534,3338,22425,43,3.5,104,484,0,0,1,0
449837,2037,30479,41,2.5,104,704,0,0,1,0
828928,3449,38544,23,3.5,104,360,0,0,1,0
278017,1665,28999,58,3.5,104,704,0,0,1,0
597391,1768,32953,6,3.5,104,704,0,0,1,0
716794,3109,27402,34,3.5,104,484,0,0,1,0
510282,2114,32559,6,3.0,104,360,0,0,1,0
834901,3367,21285,11,3.0,104,484,0,0,1,0
693106,2793,26203,30,3.0,104,484,0,0,1,0
699506,3041,25827,31,3.0,104,360,0,0,1,0
532360,2121,23111,42,2.5,104,484,0,0,1,0
550710,2554,21941,20,3.0,104,360,0,0,1,0
513625,1877,35627,7,3.0,104,484,0,0,1,0
759544,3319,28837,53,3.5,104,704,0,0,1,0
461517,2331,35760,35,2.5,104,704,0,0,1,0
694716,3486,31647,8,2.5,104,704,0,0,1,0
481441,2196,26676,13,3.0,104,360,0,0,1,0
668507,3172,23393,16,3.5,104,704,0,0,1,0
572853,3048,20929,58,3.5,104,484,0,0,1,0
528676,2942,21424,35,3.5,104,484,0,0,1,0
544055,3211,24424,57,2.5,104,360,0,0,1,0
765517,3469,29293,18,3.0,104,484,0,0,1,0
670453,3336,23508,52,2.5,104,484,0,0,1,0
471415,2363,38749,24,3.0,104,484,0,0,1,0
344427,1984,24781,50,2.5,104,704,0,0,1,0
549354,3021,23907,44,3.0,104,484,0,0,1,0
767871,3282,25132,38,3.5,104,360,0,0,1,0
541929,2371,34472,20,2.5,104,484,0,0,1,0
625879,2912,34603,7,3.0,104,360,0,0,1,0
531552,2022,30047,7,2.5,104,484,0,0,1,0
472303,2080,29071,16,3.0,104,484,0,0,1,0
875745,3381,38769,52,3.5,104,484,0,0,1,0
468797,2088,30350,20,3.0,104,484,0,0,1,0
716697,3144,32805,30,2.5,104,360,0,0,1,0
406883,1693,34343,15,3.0,104,704,0,0,1,0
721650,3162,36990,54,3.5,104,704,0,0,1,0
497431,2253,24530,19,3.5,104,360,0,0,1,0
486210,2241,27263,27,3.5,104,704,0,0,1,0
750753,2819,34636,5,3.0,104,360,0,0,1,0
326892,1531,26750,21,2.5,104,360,0,0,1,0
671840,3278,27394,25,3.5,104,360,0,0,1,0
369790,2085,23988,53,2.5,104,484,0,0,1,0
359639,1655,25149,29,3.5,104,484,0,0,1,0
986219,3459,23997,8,3.5,104,484,0,0,1,0
553410,2854,32366,52,3.0,104,704,0,0,1,0
618519,2692,28848,42,2.5,104,484,0,0,1,0
855572,3001,32942,30,3.5,104,484,0,0,1,0
370521,1535,21490,23,3.5,104,704,0,0,1,0
413679,1805,31261,15,3.0,104,360,0,0,1,0
776000,3458,36513,21,2.5,104,360,0,0,1,0
450934,1883,33237,40,3.0,104,360,0,0,1,0
727304,2623,30463,23,3.0,104,484,0,0,1,0
430723,2366,33342,59,2.5,104,484,0,0,1,0
584308,3193,30970,59,3.0,104,484,0,0,1,0
503054,2782,24521,53,2.5,104,484,0,0,1,0
486849,2439,29423,27,3.5,104,704,0,0,1,0
369275,1627,27371,27,3.0,104,484,0,0,1,0
735753,3439,27263,53,2.5,104,704,0,0,1,0
524702,2444,21514,10,3.5,104,704,0,0,1,0
578596,2633,29884,59,2.5,104,704,0,0,1,0
306242,1615,33231,45,3.0,104,704,0,0,1,0
418134,1558,38025,10,3.0,104,484,0,0,1,0
733352,3461,22330,17,3.0,104,360,0,0,1,0
646595,3316,24412,45,3.0,104,360,0,0,1,0
727520,2786,36499,18,2.5,104,484,0,0,1,0
800942,3285,31878,8,2.5,104,704,0,0,1,0
466534,1994,37809,36,3.0,104,360,0,0,1,0
